2023-05-02 14:40:34,104 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 39 ms. Found 4 JPA repository interfaces.
2023-05-02 14:40:34,526 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2023-05-02 14:40:34,533 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-05-02 14:40:34,533 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.74]
2023-05-02 14:40:34,587 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-05-02 14:40:34,588 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 1223 ms
2023-05-02 14:40:34,740 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2023-05-02 14:40:34,780 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.15.Final
2023-05-02 14:40:34,867 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-05-02 14:40:34,926 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2023-05-02 14:40:35,060 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2023-05-02 14:40:35,071 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-05-02 14:40:35,604 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-05-02 14:40:35,611 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-05-02 14:40:35,877 DEBUG [restartedMain] com.yigiter.librarymanagement.security.jwt.AuthTokenFilter:Filter 'authTokenFilter' configured for use
2023-05-02 14:40:36,103 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4db5e00c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4f3e0677, org.springframework.security.web.context.SecurityContextPersistenceFilter@5c8e0236, org.springframework.security.web.header.HeaderWriterFilter@3669c088, org.springframework.security.web.authentication.logout.LogoutFilter@3c33c2c, com.yigiter.librarymanagement.security.jwt.AuthTokenFilter@3b7077d4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@373fa3ce, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4bbd1673, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3d31de1e, org.springframework.security.web.session.SessionManagementFilter@606b0a9f, org.springframework.security.web.access.ExceptionTranslationFilter@4fafebce, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@52ce94ff]
2023-05-02 14:40:36,174 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-05-02 14:40:36,705 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-05-02 14:40:36,705 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/v3/api-docs/**']
